,negative,positive
alix,2.5,0.0
alja,5.0,0.0
aljoscha,2.5,0.0
alka,0.0,10.0
alkward,0.0,2.5
all,3.719611071037446,2.978033117136071
alla,0.0,5.0
allah,3.321928094887363,3.321928094887363
allain,0.0,2.5
allan,2.978033117136071,3.719611071037446
allana,0.0,17.5
allay,1.6609640474436815,8.003922779651097
alleb,2.5,0.0
alledg,0.0,2.5
alleg,5.9333757436372325,2.029906940088081
allegi,0.0,2.5
allegor,1.732392459707567,7.488454205628542
allegori,3.321928094887363,3.321928094887363
allegra,0.0,35.0
allen,3.3069487464533642,3.336996238407723
allend,17.5,0.0
allerg,4.311291146316909,2.6094892646758554
allergi,5.0,0.0
allevi,4.339356391946547,2.5950375316654903
alley,2.2537877759719245,5.159425579258086
alleyway,4.507575551943847,2.51294159473206
alli,3.164485344177779,3.4897659019289113
allingham,0.0,2.5
allison,2.8836103946155047,3.851526570091436
allllllllllllllllllllllllllllll,0.0,2.5
alllriiiiight,2.5,0.0
allmighti,0.0,2.5
allo,8.003922779651097,1.6609640474436815
alloc,4.1145820804822515,2.717562737549928
alloimono,2.5,0.0
allot,5.345117011325181,2.19330974196567
allow,2.8979316347934048,3.8307638326750895
alloy,2.5,0.0
allr,22.5,0.0
allrdi,2.5,0.0
allright,3.321928094887363,3.321928094887363
allstat,0.0,2.5
allsuperb,0.0,2.5
alltim,3.321928094887363,3.321928094887363
alltogeth,0.0,2.5
allud,2.601678801266927,4.326404265174705
allur,2.128465601847146,5.562124900450233
allus,2.5,0.0
allway,2.5,0.0
allyc,2.5,0.0
allyn,0.0,2.5
allyson,5.678873587267573,2.095903274289385
allyway,2.5,0.0
alm,1.1073093649624544,17.243773525740824
alma,8.776290847640777,1.5702972679322118
almanesqu,0.0,2.5
almanzar,0.0,2.5
almasi,1.7420653825330148,7.423983573584705
almast,2.5,0.0
almen,0.0,2.5
almendro,0.0,2.5
almereyda,2.5,0.0
almghandi,3.321928094887363,3.321928094887363
almight,3.321928094887363,3.321928094887363
almighti,3.321928094887363,3.321928094887363
almira,0.0,2.5
almo,3.321928094887363,3.321928094887363
almod,3.321928094887363,3.321928094887363
almodovar,4.801322650839046,2.3858985318574284
almondin,0.0,2.5
almoost,2.5,0.0
almora,0.0,2.5
almost,3.354591793304667,3.289678797838492
alo,0.0,7.5
alock,0.0,2.5
aloft,0.0,7.5
aloha,0.0,5.0
alohalani,2.5,0.0
aloi,2.5,0.0
alok,1.1073093649624544,17.243773525740824
aloma,0.0,2.5
alon,3.2935143623695238,3.350663026434277
along,3.0206279825707854,3.6637353039667437
alongsid,3.093041244374097,3.5734616593335295
alongwith,3.321928094887363,3.321928094887363
alonso,5.678873587267573,2.095903274289385
alonzo,1.6609640474436815,8.003922779651097
aloo,0.0,2.5
aloof,2.6301168673979136,4.271985235273362
alot,2.785345075685467,4.0019613898255475
alotta,0.0,2.5
aloud,3.7556162037993324,2.9514322065841454
alow,2.5,0.0
alp,3.321928094887363,3.321928094887363
alpert,0.0,2.5
alpha,6.197015431497114,1.9679016023841334
alphabet,3.321928094887363,3.321928094887363
alphavill,3.321928094887363,3.321928094887363
alphons,0.0,10.0
alpin,3.321928094887363,3.321928094887363
alpo,5.678873587267573,2.095903274289385
alqueda,0.0,2.5
alread,2.5,0.0
alreadi,3.878011328983369,2.8656202588693875
alredi,0.0,5.0
alrig,2.5,0.0
alright,9.283078754849544,1.519237258272009
alriiight,2.5,0.0
alrit,2.5,0.0
alriyadh,2.5,0.0
alselmo,0.0,2.5
also,2.5127110005952997,4.508070244440037
alston,2.5,0.0
alt,6.8433137786230045,1.8380053935977752
alta,0.0,5.0
altagracia,0.0,2.5
altair,0.0,2.5
altaira,0.0,2.5
alter,3.1183279119710767,3.543254235529581
alterego,0.0,2.5
alterior,0.0,2.5
altern,3.090585429571137,3.576430574429116
alternant,0.0,2.5
alternativa,0.0,2.5
altho,4.507575551943847,2.51294159473206
althou,3.321928094887363,3.321928094887363
althoug,2.5,0.0
althought,2.5,0.0
altioklar,17.5,0.0
altman,2.6801285956307934,4.180202760874718
altmanesqu,0.0,2.5
altog,0.0,2.5
altogeth,3.528814477171712,3.1306116747476693
alton,0.0,2.5
altought,5.0,0.0
altro,2.5,0.0
altruist,2.2109333391015227,5.289431441108701
alucard,20.0,0.0
alucarda,3.321928094887363,3.321928094887363
alum,0.0,5.0
aluminum,2.5,0.0
alumni,10.318851158516171,1.4306765580733931
alun,3.321928094887363,3.321928094887363
alva,0.0,2.5
alvarado,2.5,0.0
alvi,1.4306765580733931,10.318851158516171
alvin,1.0802006047476687,18.231983315731313
alw,0.0,7.5
alwale,2.5,0.0
alway,2.2431586157951022,5.1909799233211915
alwin,0.0,2.5
alwina,0.0,5.0
alx,2.5,0.0
alyn,1.4306765580733931,10.318851158516171
alyson,1.1832946624549385,14.937236057436325
alyssa,1.4306765580733931,10.318851158516171
alzar,2.5,0.0
alzheim,3.321928094887363,3.321928094887363
am,4.193944916759471,2.6724704539669046
ama,2.5,0.0
amadeus,30.0,0.0
amaerican,0.0,2.5
amagula,0.0,2.5
amal,2.5,0.0
amalgam,5.678873587267573,2.095903274289385
amalia,0.0,17.5
amalio,0.0,2.5
amalr,5.0,0.0
aman,0.0,5.0
amanda,3.4259878473913896,3.221960657862116
amang,2.5,0.0
amanh,0.0,2.5
amann,2.5,0.0
amant,2.5,0.0
amar,0.0,27.5
amarjeet,0.0,2.5
amarna,0.0,2.5
amaro,2.5,0.0
amass,2.095903274289385,5.678873587267573
amateu,0.0,2.5
amateur,9.415306093956206,1.5068364219285333
amateurish,20.91146767110297,1.0184753729565958
amateurist,5.0,0.0
amati,1.6609640474436815,8.003922779651097
amato,2.8394367936337863,3.9173823267621817
amatu,5.0,0.0
amatuerish,7.5,0.0
amaturish,2.5,0.0
amayao,2.5,0.0
amaz,1.7290539615132738,7.510982603825517
amazi,0.0,2.5
amazin,0.0,5.0
amazon,2.260606576082615,5.139415253709544
amazonian,6.8433137786230045,1.8380053935977752
ambassador,3.321928094887363,3.321928094887363
amber,3.8237780619932944,2.9027939409368027
ambianc,3.321928094887363,3.321928094887363
ambidexter,0.0,2.5
ambient,3.12173046672301,3.5392393166248803
ambigi,0.0,5.0
ambigu,2.119873671627773,5.592399607982335
ambit,5.0,0.0
ambiti,2.544558877029048,4.440956951766642
ambival,2.51294159473206,4.507575551943847
ambl,9.162168319362612,1.530895350152348
amboy,2.5,0.0
ambros,0.9266284080291269,26.46303475082891
ambrosia,0.0,2.5
ambrosin,2.5,0.0
ambul,0.0,2.5
ambulatori,2.5,0.0
ambush,3.447864361092018,3.2019364689443974
amc,2.8394367936337863,3.9173823267621817
ame,0.0,12.5
amech,1.4306765580733931,10.318851158516171
ameican,0.0,2.5
ameila,2.5,0.0
ameircan,0.0,2.5
amel,2.5,0.0
ameli,2.2761793375349226,5.094382474196232
amelia,11.859457970560367,1.3274436135281011
amelio,0.0,10.0
amelior,3.321928094887363,3.321928094887363
amelod,0.0,2.5
amen,1.1832946624549385,14.937236057436325
amenabar,3.321928094887363,3.321928094887363
amend,2.717562737549928,4.1145820804822515
amer,5.678873587267573,2.095903274289385
ameragosa,2.5,0.0
amercan,0.0,2.5
amercian,3.321928094887363,3.321928094887363
ameriac,2.5,0.0
amerian,3.321928094887363,3.321928094887363
america,2.588444976055729,4.35230671320563
americain,2.5,0.0
american,2.864827584440796,3.8791887718156595
americana,2.095903274289385,5.678873587267573
americanim,2.5,0.0
americanis,0.0,10.0
americian,5.678873587267573,2.095903274289385
americn,0.0,2.5
amerikan,2.5,0.0
amerindian,2.5,0.0
ameriquest,0.0,2.5
amerterish,2.5,0.0
amforta,5.0,0.0
ami,3.779279066459905,2.934297075515724
amiabl,1.8058517521639772,7.026773209304111
amic,4.1145820804822515,2.717562737549928
amick,8.003922779651097,1.6609640474436815
amicus,2.3475901497877913,4.899079389427794
amidala,2.5,0.0
amidst,2.7645093919489363,4.03576521428727
amiel,0.0,2.5
amigo,0.0,2.5
amile,0.0,2.5
amin,3.321928094887363,3.321928094887363
amir,1.0088515874659325,21.393392954248597
amish,17.243773525740824,1.1073093649624544
amisha,15.0,0.0
amiss,4.899079389427794,2.3475901497877913
amistad,5.0,0.0
amit,0.0,2.5
amitabh,7.111417520614338,1.7916186108240506
amitabhz,2.5,0.0
amithab,2.5,0.0
amitji,2.5,0.0
amityvill,4.400560461481861,2.5642927228407246
amjad,2.5,0.0
amman,5.678873587267573,2.095903274289385
ammateur,2.5,0.0
ammityvill,0.0,2.5
ammmmm,0.0,2.5
ammo,4.507575551943847,2.51294159473206
ammunit,0.0,2.5
amnes,0.0,2.5
amnesia,2.2761793375349226,5.094382474196232
amnesiac,1.9124892893931982,6.4556962358128835
amnesti,1.0,21.854345326782823
amnityvill,2.5,0.0
amo,1.8929578624225243,6.552643539533589
amock,5.0,0.0
amoeba,2.5,0.0
amok,4.7150036700515985,2.4212854910694714
amon,0.0,2.5
amongst,3.1351106264234296,3.5235635567538663
amontillado,0.0,2.5
amor,2.4597814635015047,4.62516543999653
amoretti,0.0,2.5
amorph,4.507575551943847,2.51294159473206
amoung,2.5,0.0
amount,5.5178228830101155,2.1412316674498304
amour,3.321928094887363,3.321928094887363
amp,3.321928094887363,3.321928094887363
ampa,5.678873587267573,2.095903274289385
amphetamin,5.0,0.0
amphibi,2.3475901497877913,4.899079389427794
amphibian,0.0,5.0
amphibulo,2.5,0.0
amphitheatr,2.5,0.0
ampl,3.5670284277885727,3.0983805985145043
ampli,0.9602525677891276,24.15885792809679
amplifi,2.3475901497877913,4.899079389427794
amput,3.321928094887363,3.321928094887363
amrican,2.5,0.0
amrish,5.678873587267573,2.095903274289385
amrita,1.1832946624549385,14.937236057436325
amruta,5.678873587267573,2.095903274289385
amsterdam,1.1073093649624544,17.243773525740824
amsterdamn,2.5,0.0
amuck,4.507575551943847,2.51294159473206
amudha,0.0,12.5
amuro,0.0,2.5
amurrika,2.5,0.0
amus,3.8272928425113415,2.900344768046834
amusin,2.5,0.0
amyotroph,0.0,2.5
amyrilli,2.5,0.0
an,0.0,7.5
ana,5.211440485380426,2.2363458328106818
anabell,0.0,2.5
anachron,8.003922779651097,1.6609640474436815
anachronist,3.851526570091436,2.8836103946155047
anaconda,6.8433137786230045,1.8380053935977752
anacron,2.5,0.0
anacronist,0.0,5.0
anaem,10.318851158516171,1.4306765580733931
anaesthet,12.5,0.0
anaesthetis,0.0,2.5
anaglyph,2.5,0.0
anagram,0.0,2.5
anaheim,0.0,2.5
anai,0.0,5.0
anakin,2.2363458328106818,5.211440485380426
anal,7.5068727724303015,1.7296614141322906
analag,2.5,0.0
analis,2.5,0.0
analog,2.8394367936337863,3.9173823267621817
analogu,0.0,2.5
analys,2.6301168673979136,4.271985235273362
analyt,4.271985235273362,2.6301168673979136
analyz,2.475504619626439,4.589628417210657
anamorph,2.7645093919489363,4.03576521428727
anand,0.0,20.0
anania,2.5,0.0
ananka,2.5,0.0
anansa,1.6609640474436815,8.003922779651097
anant,2.5,0.0
anarch,2.8394367936337863,3.9173823267621817
anarchi,0.0,12.5
anarchist,2.095903274289385,5.678873587267573
anarcho,5.0,0.0
anarct,0.0,2.5
anaren,7.5,0.0
anarquia,2.5,0.0
anastacia,0.0,2.5
anastasia,3.321928094887363,3.321928094887363
anathema,5.678873587267573,2.095903274289385
anathemat,2.5,0.0
anatol,1.6609640474436815,8.003922779651097
anatoli,2.5,0.0
anatolian,2.5,0.0
anatom,5.094382474196232,2.2761793375349226
anatomi,2.2761793375349226,5.094382474196232
anatomist,0.0,2.5
anavel,0.0,2.5
anc,3.321928094887363,3.321928094887363
ancestr,1.9124892893931982,6.4556962358128835
ancestri,2.5,0.0
anchor,2.247511363180976,5.1780042962968205
anchorman,4.507575551943847,2.51294159473206
anchorwoman,2.5,0.0
ancient,3.8078658339934215,2.9139528966459842
ancillari,4.271985235273362,2.6301168673979136
ancona,0.0,2.5
and,10.318851158516171,1.4306765580733931
anda,2.5,0.0
andaaz,0.0,5.0
andalou,2.5,0.0
andalucia,0.0,2.5
andalusian,5.678873587267573,2.095903274289385
andara,0.0,15.0
andaz,1.285097208938469,12.62925313651334
andcompel,2.5,0.0
andean,2.5,0.0
ander,0.0,2.5
andersen,3.321928094887363,3.321928094887363
anderson,2.39500556230144,4.778752771170251
andersson,0.0,17.5
andi,2.678405976744039,4.183284318014475
andoheb,5.0,0.0
andoit,0.0,2.5
andoman,2.5,0.0
andr,1.8380053935977752,6.8433137786230045
andra,0.0,2.5
andrad,0.0,2.5
andrea,1.6975190350572122,7.7310906781655255
andreef,2.5,0.0
andreeff,2.5,0.0
andrei,2.095903274289385,5.678873587267573
andrej,2.5,0.0
andrejew,0.0,2.5
andrenalin,2.5,0.0
andretti,0.0,7.5
andrew,2.060514282379269,5.812220593254623
andrey,2.5,0.0
andro,2.5,0.0
androgin,2.5,0.0
androgyn,1.7721967586109773,7.230516925979993
android,9.547874667292193,1.4947531601505835
andromeda,5.0,0.0
andromina,2.5,0.0
androschin,0.0,2.5
androvski,0.0,2.5
andrus,2.5,0.0
andrzej,3.9173823267621817,2.8394367936337863
anecdot,2.3475901497877913,4.899079389427794
anem,23.00664991191393,0.9792503710240241
anenokoji,2.5,0.0
anestet,2.5,0.0
anesthesia,2.5,0.0
anesthet,2.717562737549928,4.1145820804822515
aneta,0.0,2.5
aneurysm,5.0,0.0
aneven,0.0,2.5
anew,2.2761793375349226,5.094382474196232
anextrem,5.0,0.0
anfractu,0.0,2.5
ang,3.321928094887363,3.321928094887363
angel,2.7912948882645723,3.9924363736614406
angela,2.656387560095462,4.2231673776143195
angelica,4.507575551943847,2.51294159473206
angelika,10.0,0.0
angelina,3.8891663814410844,2.85813452201481
angella,0.0,7.5
angelo,2.6619559702796276,4.212993519393615
angelopoulo,2.095903274289385,5.678873587267573
angelpuss,0.0,2.5
angelwa,0.0,2.5
anger,3.044434334926917,3.633420802575157
angharad,5.0,0.0
angi,3.188581074149854,3.462657361701245
angkatel,0.0,7.5
angkor,8.003922779651097,1.6609640474436815
angl,3.7131160060116746,2.982901149788145
anglad,4.507575551943847,2.51294159473206
anglais,0.0,2.5
anglic,0.0,5.0
anglican,5.678873587267573,2.095903274289385
anglicis,2.5,0.0
anglifi,2.5,0.0
anglo,3.321928094887363,3.321928094887363
angola,3.321928094887363,3.321928094887363
angora,4.507575551943847,2.51294159473206
angri,4.275492783467924,2.628257397219272
angrier,20.0,0.0
angriest,3.321928094887363,3.321928094887363
angrili,2.978033117136071,3.719611071037446
angst,3.7761808802574013,2.936525213749048
angsti,4.899079389427794,2.3475901497877913
anguish,2.6208912804494204,4.289456652330785
angular,2.095903274289385,5.678873587267573
angus,2.095903274289385,5.678873587267573
ani,2.5,0.0
ania,2.5,0.0
anic,0.0,2.5
anihili,0.0,2.5
anika,2.5,0.0
anil,9.451462970328532,1.503506770753558
anilji,5.0,0.0
anim,2.509018622422721,4.5160092356487835
animalist,0.0,20.0
animaniac,0.0,2.5
animatrix,0.0,10.0
animatron,1.9535700439406751,6.261707715779571
anisio,0.0,5.0
aniston,4.899079389427794,2.3475901497877913
anit,0.0,2.5
anita,2.785345075685467,4.0019613898255475
anitra,2.5,0.0
anja,2.5,0.0
anjaan,0.0,7.5
anjali,0.0,22.5
anjan,0.0,2.5
anjana,2.5,0.0
anjelica,2.2761793375349226,5.094382474196232
anjelina,2.5,0.0
anji,0.0,2.5
anju,0.0,5.0
anka,2.5,0.0
ankh,5.678873587267573,2.095903274289385
ankhen,0.0,2.5
ankhnaten,0.0,5.0
ankl,4.899079389427794,2.3475901497877913
anknaten,0.0,2.5
ankrum,2.5,0.0
ankush,0.0,12.5
anl,7.5,0.0
ann,2.2443221909684405,5.18750392899293
anna,2.4358807021399236,4.680458739787714
annabel,5.0,0.0
annabela,2.5,0.0
annabell,0.9266284080291269,26.46303475082891
annabella,2.095903274289385,5.678873587267573
annabeth,2.5,0.0
annakin,4.507575551943847,2.51294159473206
annan,5.0,0.0
annell,0.0,2.5
annemari,7.5,0.0
annett,22.5,0.0
annex,5.678873587267573,2.095903274289385
anni,2.9554817088731196,3.750078366802555
annib,0.0,15.0
annick,0.0,2.5
annihil,2.51294159473206,4.507575551943847
annik,2.5,0.0
annika,0.0,2.5
anniko,0.0,2.5
anniv,0.0,2.5
anniversari,2.2761793375349226,5.094382474196232
anniyan,5.0,0.0
annna,0.0,2.5
annnndddddd,2.5,0.0
annnoth,2.5,0.0
anno,3.321928094887363,3.321928094887363
annonym,0.0,5.0
annot,5.0,0.0
annouc,0.0,2.5
announc,3.103476471903321,3.5609161165707097
annoy,9.581828728586947,1.491712765792148
annoynim,2.5,0.0
annual,2.0351606821375086,5.912178172468115
annul,2.095903274289385,5.678873587267573
ano,3.321928094887363,3.321928094887363
anodyn,5.678873587267573,2.095903274289385
anodynesprech,0.0,2.5
anoint,5.0,0.0
anomal,2.095903274289385,5.678873587267573
anomi,0.0,2.5
anonym,4.376763563241703,2.576123340966972
anorect,2.5,0.0
anorex,4.339356391946547,2.5950375316654903
anorexia,3.321928094887363,3.321928094887363
anot,0.0,2.5
anoth,0.0,2.5
anothermaniacherewegoagain,0.0,2.5
anothw,2.5,0.0
anouk,3.321928094887363,3.321928094887363
anounc,2.5,0.0
anouska,5.0,0.0
anoy,2.5,0.0
ansara,2.5,0.0
anschel,2.5,0.0
ansel,0.0,5.0
anselm,0.0,2.5
anselmo,0.0,12.5
ansen,0.0,2.5
anson,2.5,0.0
answer,3.184461700702568,3.4672533078307053
answerv,0.0,2.5
ant,2.9203673004336506,3.798794064681797
antagon,5.678873587267573,2.095903274289385
antagonist,2.1803695489250283,5.386869421779831
antaius,2.095903274289385,5.678873587267573
antal,3.321928094887363,3.321928094887363
antarct,1.7721967586109773,7.230516925979993
antarctica,5.678873587267573,2.095903274289385
antart,5.678873587267573,2.095903274289385
anteced,3.321928094887363,3.321928094887363
antediluvian,0.0,2.5
antelop,7.5,0.0
antena,0.0,20.0
antenna,2.5,0.0
anterior,2.5,0.0
anthara,5.0,0.0
antheil,0.0,2.5
anthem,2.095903274289385,5.678873587267573
antholog,2.3475901497877913,4.899079389427794
anthoni,3.3991572066584532,3.2469761535710577
anthonyu,0.0,2.5
anthrax,5.0,0.0
anthropocentr,3.321928094887363,3.321928094887363
anthropoid,0.0,2.5
anthropolog,1.285097208938469,12.62925313651334
anthropologist,10.0,0.0
anthropomorh,0.0,2.5
anthropomorph,3.798794064681797,2.9203673004336506
anthropomorphis,3.321928094887363,3.321928094887363
anthropophag,2.5,0.0
anti,3.3877087735784612,3.2578067505169725
antic,4.507575551943847,2.51294159473206
antichrist,7.5,0.0
anticip,3.0634009851989417,3.6097210171905694
anticipatori,2.5,0.0
anticler,0.0,2.5
anticlimact,6.4556962358128835,1.9124892893931982
anticlimat,5.678873587267573,2.095903274289385
anticlimax,2.5,0.0
anticompetit,2.5,0.0
antidepress,2.5,0.0
antidot,3.321928094887363,3.321928094887363
antif,2.5,0.0
antiguo,2.5,0.0
antihero,5.678873587267573,2.095903274289385
antihippocrat,2.5,0.0
antimatt,2.5,0.0
antionioni,0.0,2.5
antipathet,3.321928094887363,3.321928094887363
antipathi,0.0,2.5
antipodean,0.0,5.0
antiqu,1.9535700439406751,6.261707715779571
antiquarian,2.5,0.0
antirust,2.5,0.0
antisemit,10.318851158516171,1.4306765580733931
antisept,0.0,7.5
antisoci,3.321928094887363,3.321928094887363
antitank,0.0,2.5
antithet,3.321928094887363,3.321928094887363
antitrust,15.0,0.0
antiwar,2.51294159473206,4.507575551943847
antoin,1.0227839387232256,20.701928028661634
antoinett,0.0,5.0
anton,0.8725028695491561,31.070680064188018
antonella,0.0,5.0
antoni,7.230516925979993,1.7721967586109773
antonia,1.6609640474436815,8.003922779651097
antonietta,0.0,10.0
antonik,0.0,2.5
antonio,2.15931168269718,5.456435057208626
antonioni,1.4947531601505835,9.547874667292193
antonionian,0.0,2.5
antonius,5.0,0.0
antra,8.003922779651097,1.6609640474436815
antrax,0.0,2.5
antsi,8.003922779651097,1.6609640474436815
antwerp,0.0,10.0
antwon,0.0,47.5
antwortet,2.5,0.0
antz,0.0,12.5
anu,1.0,21.854345326782823
anual,3.321928094887363,3.321928094887363
anubi,0.0,2.5
anulka,5.0,0.0
anupam,4.507575551943847,2.51294159473206
anurag,5.0,0.0
anus,2.5,0.0
anvil,10.0,0.0
anwar,0.0,42.5
anxieti,0.0,2.5
anxious,3.107388858232606,3.5562415064426793
anya,2.5,0.0
anybodi,9.073135660500611,1.539682290355634
anycas,2.5,0.0
anycow,7.5,0.0
anyday,0.0,2.5
anyhoo,5.678873587267573,2.095903274289385
anyhow,6.610797698940938,1.8815421796317378
anymor,3.8836594525467714,2.861823308731863
anynom,2.5,0.0
anyo,0.0,7.5
anyon,1.4306765580733931,10.318851158516171
anyplac,3.321928094887363,3.321928094887363
anyth,5.678873587267573,2.095903274289385
anythin,8.003922779651097,1.6609640474436815
anytim,2.637734924979672,4.257687879909533
anytown,5.0,0.0
anywasi,0.0,2.5
anyway,4.117973909767674,2.715591944118806
anywayz,2.5,0.0
anywh,0.0,2.5
anywher,4.098887907010185,2.726733882779607
anywho,2.095903274289385,5.678873587267573
anywors,2.5,0.0
anzac,0.0,2.5
ao,0.0,2.5
aod,2.5,0.0
aoi,0.0,2.5
aoki,1.6609640474436815,8.003922779651097
aol,0.0,5.0
aonn,0.0,2.5
aorta,0.0,2.5
aortic,5.678873587267573,2.095903274289385
aot,15.0,0.0
ap,6.4556962358128835,1.9124892893931982
apach,2.095903274289385,5.678873587267573
apal,12.62925313651334,1.285097208938469
apanowicz,0.0,2.5
apar,3.321928094887363,3.321928094887363
aparichit,0.0,2.5
aparna,0.8304820237218408,35.67768601461792
apart,3.765432030575597,2.9442913051632535
apartheid,1.4306765580733931,10.318851158516171
aparthi,2.095903274289385,5.678873587267573
aparthiet,0.0,2.5
apathet,5.010714036395447,2.305977577770878
apathi,4.271985235273362,2.6301168673979136
apatow,0.0,2.5
ape,7.582214143371405,1.7186365008060454
apec,0.0,5.0
apeman,0.0,2.5
apesh,0.0,2.5
apex,2.5,0.0
apharan,2.5,0.0
aphas,0.0,2.5
aphorist,0.0,5.0
aphrodesiac,2.5,0.0
aphrodisiac,0.0,2.5
aphrodit,3.321928094887363,3.321928094887363
apidistra,2.5,0.0
apiec,4.1145820804822515,2.717562737549928
aplenti,4.1145820804822515,2.717562737549928
aplomb,1.6609640474436815,8.003922779651097
aplus,2.5,0.0
apn,2.5,0.0
apna,1.4306765580733931,10.318851158516171
apocado,2.5,0.0
apocalyp,2.095903274289385,5.678873587267573
apocalyps,1.7135711483586733,7.617369497207078
apocalypt,3.3593531623082695,3.285046043875621
apocaplypt,0.0,2.5
apocryph,2.51294159473206,4.507575551943847
apodict,0.0,2.5
apolig,0.0,2.5
apolit,2.095903274289385,5.678873587267573
apollo,4.675522918696934,2.437986966796919
apollonia,2.095903274289385,5.678873587267573
apollonian,0.0,7.5
apolog,4.833916452095426,2.3729233995893497
apologet,4.1145820804822515,2.717562737549928
