,negative,neutral,positive
oldest,0.0,0.0,2.5
om,42.58745019433658,0.0,0.7820114830995407
omni,0.0,0.0,7.5
onboard,0.0,0.0,5.0
onc,2.57222125055705,1.409058247020729,2.4879923802366006
onehosa,0.0,10.0,0.0
oneto,0.0,0.0,2.5
ongo,0.0,0.0,2.5
onl,0.0,0.0,2.5
onli,1.646156315894406,1.4913632102346128,3.731913416833198
onlin,0.0,0.0,22.5
onlinecarstereo,0.0,0.0,2.5
onth,0.0,0.0,2.5
ontim,0.0,0.0,2.5
oohthank,10.0,0.0,0.0
oomph,0.0,0.0,2.5
ooz,0.0,0.0,2.5
open,3.018972607736656,1.4553558442225136,2.0659345968485665
openit,0.0,0.0,2.5
oper,1.7721967586109773,1.3506893502198491,3.798794064681797
oppos,0.0,0.0,20.0
opposit,0.0,10.318851158516171,1.4306765580733931
opt,3.321928094887363,1.285097208938469,2.095903274289385
optim,0.0,0.0,7.5
optimist,0.0,0.0,2.5
optimum,0.0,0.0,5.0
option,0.0,0.0,5.0
orangish,0.0,0.0,2.5
orchestra,0.0,10.0,0.0
order,1.7029248852930898,1.7217902066337856,3.1261910893655487
orderraxxess,0.0,0.0,2.5
ordinari,0.0,0.0,20.0
ordinarili,0.0,0.0,2.5
organ,0.0,1.9535700439406751,6.261707715779571
organiz,0.0,0.0,2.5
orient,0.0,0.0,12.5
origianlli,0.0,10.0,0.0
origin,1.8670580128686762,1.5228912879763752,3.2111797200610837
orlando,0.0,0.0,5.0
os,0.0,0.0,2.5
osbourn,0.0,0.0,2.5
oskar,0.0,0.0,2.5
ostentati,0.0,0.0,2.5
oth,0.0,0.0,2.5
other,1.8123323001414164,1.4600727567855412,3.4468984499852846
otherwis,0.775173000159905,2.978033117136071,3.2019364689443974
ouch,4.1145820804822515,0.0,2.717562737549928
out,2.7645093919489363,1.7135711483586733,1.9356220019364556
outboard,0.0,0.0,5.0
outclass,0.0,0.0,5.0
outdoor,0.0,0.0,10.0
outlast,4.1145820804822515,1.8380053935977752,1.1832946624549385
outlin,20.0,0.0,0.0
outliv,0.0,0.0,2.5
outperform,0.0,0.0,2.5
output,0.0,0.0,7.5
outrag,0.0,0.0,2.5
outright,0.0,0.0,2.5
outsid,0.0,1.25647079736603,13.206425930125748
outstand,1.6998947737393464,0.0,7.714034102218407
outstretch,0.0,0.0,2.5
outward,10.318851158516171,0.0,1.4306765580733931
outweigh,0.0,0.0,2.5
oval,10.0,0.0,0.0
oven,0.0,0.0,2.5
over,0.0,3.871796827380109,2.869813941784957
overal,1.142777130968,1.9720579966332592,3.9173823267621817
overbal,0.0,0.0,2.5
overbend,0.0,0.0,2.5
overblow,0.0,0.0,2.5
overcom,0.0,0.0,5.0
overcompress,0.0,0.0,2.5
overd,0.0,0.0,2.5
overdid,0.0,0.0,2.5
overdo,0.0,10.0,0.0
overdr,0.7131338083699379,0.90807437201212,18.204535079068624
overdriv,0.0,0.0,2.5
overdriven,1.388581658628238,2.3858985318574284,2.717562737549928
overdub,0.0,0.0,2.5
overestim,0.0,0.0,2.5
overhead,0.0,0.0,7.5
overkil,0.0,0.0,5.0
overload,0.0,0.0,5.0
overlook,3.321928094887363,0.0,3.321928094887363
overnight,0.0,5.678873587267573,2.095903274289385
overpow,5.678873587267573,0.0,2.095903274289385
overpr,2.2761793375349226,0.0,5.094382474196232
overs,0.0,0.0,5.0
oversea,0.0,0.0,7.5
oversel,0.0,0.0,2.5
overshadow,10.0,0.0,0.0
oversold,0.0,10.0,0.0
overst,0.0,0.0,2.5
overstep,0.0,10.0,0.0
overtighten,0.0,0.0,2.5
overtim,0.0,0.0,2.5
overus,0.0,0.0,2.5
overweight,0.0,0.0,2.5
overwhelm,0.0,10.318851158516171,1.4306765580733931
owe,0.0,0.0,7.5
own,1.2970628459554345,1.4804092079625786,4.807746909848891
oxid,0.0,0.0,2.5
oz,0.0,0.0,5.0
ozzi,10.318851158516171,0.0,1.4306765580733931
pa,6.610797698940938,0.0,1.8815421796317378
pablo,0.0,0.0,2.5
pack,2.3626928496633233,1.217751085567954,3.064327644390663
packag,1.8380053935977752,0.0,6.8433137786230045
packet,0.0,0.0,2.5
pad,0.9743464909455585,1.8208048232535439,4.874647082603223
page,0.0,0.0,2.5
paid,1.7599383416902357,1.2657419156244891,4.065331018606768
pain,1.9535700439406751,1.9535700439406751,2.4097933153777453
painless,0.0,0.0,2.5
paint,0.0,4.1145820804822515,2.717562737549928
pair,0.0,1.9535700439406751,6.261707715779571
pakc,0.0,0.0,2.5
pali,0.0,0.0,5.0
palm,0.0,0.0,12.5
pan,0.0,0.0,2.5
panason,0.0,0.0,2.5
panhandl,0.0,0.0,2.5
panic,0.0,0.0,2.5
pantyhos,0.0,10.0,0.0
papoos,0.0,0.0,2.5
para,0.0,0.0,2.5
paradox,0.0,0.0,2.5
parallel,0.0,0.0,2.5
parametr,0.0,0.0,5.0
paramount,0.0,0.0,2.5
park,0.0,0.0,7.5
parkway,0.0,0.0,2.5
parlor,0.0,0.0,2.5
part,0.0,0.0,10.0
parti,0.0,0.0,2.5
partial,1.4777736715355747,1.4777736715355747,4.212993519393615
particular,1.6820663953962334,2.1985518314558727,2.4771339630606084
pass,0.0,1.5913711273047662,8.58328067894192
passag,0.0,10.0,0.0
passiv,0.0,9.290755056556467,1.518507538106327
past,0.0,0.9513367267308804,24.73492994398836
patch,0.0,3.662986595046085,3.0212099296053805
patent,0.0,0.0,5.0
patient,0.0,0.0,2.5
patriot,0.0,0.0,2.5
pattern,0.0,0.0,5.0
paua,0.0,0.0,2.5
paul,1.5637546950268675,1.6941443708873591,3.457354745270806
pay,0.9602525677891276,2.576123340966972,3.321928094887363
pc,0.0,0.0,2.5
pdf,0.0,0.0,2.5
peak,0.0,0.0,5.0
peaki,0.0,10.0,0.0
pear,0.0,0.0,2.5
pearl,0.0,0.0,5.0
peas,0.0,10.0,0.0
peasi,0.0,0.0,2.5
peavey,0.0,0.0,12.5
peavi,0.0,0.0,2.5
pedal,1.2575696422881812,2.170464653912342,3.261218304497379
pedalboard,0.0,0.0,12.5
pedaltrain,0.0,0.0,2.5
peddl,0.0,0.0,2.5
peg,1.1244777752946047,1.6998947737393464,4.703489817566015
pen,0.0,0.0,7.5
pend,0.0,0.0,2.5
pendulum,0.0,0.0,2.5
penn,0.0,0.0,2.5
peral,0.0,0.0,2.5
perceiv,0.0,0.0,2.5
percuss,0.0,0.0,5.0
perfect,0.8640383656008384,0.8422334678877843,15.93157367388025
perfectund,0.0,0.0,2.5
perfetc,0.0,0.0,2.5
perfom,0.0,0.0,2.5
perform,0.7533757253551949,1.5913711273047662,6.9401506742628865
perhap,1.3628952386842699,2.3110587295347202,2.85294203250774
period,3.321928094887363,1.6609640474436815,1.6609640474436815
perman,1.5913711273047662,1.5913711273047662,3.6204807592266683
perplex,0.0,0.0,2.5
person,1.940951201186674,1.7826303514775796,2.6531630842397376
perspir,0.0,0.0,5.0
persuad,0.0,0.0,2.5
pertin,0.0,0.0,2.5
pet,0.0,0.0,2.5
petti,0.0,0.0,2.5
phanom,0.0,0.0,2.5
phantom,0.0,0.0,37.5
phaser,0.0,10.0,0.0
phenomen,0.0,0.0,2.5
philharmon,0.0,0.0,2.5
philli,0.0,0.0,2.5
phospher,0.0,10.318851158516171,1.4306765580733931
photo,0.0,10.0,0.0
physic,0.0,0.0,7.5
pianist,0.0,0.0,2.5
piano,0.0,0.0,2.5
pick,1.4638551053692006,1.207785941408755,5.2317895339426945
pickguard,0.0,0.0,2.5
picki,0.0,0.0,20.0
pickup,0.0,0.0,12.5
pictur,0.0,1.9535700439406751,6.261707715779571
piec,0.0,5.678873587267573,2.095903274289385
pierc,0.0,0.0,10.0
piezo,0.0,0.0,2.5
pig,0.0,0.0,5.0
piggi,0.0,0.0,2.5
pignos,0.0,10.318851158516171,1.4306765580733931
pillow,0.0,0.0,2.5
pin,1.142777130968,2.51294159473206,3.0212099296053805
pinch,2.51294159473206,0.0,4.507575551943847
ping,0.0,0.0,10.0
pink,0.0,2.51294159473206,4.507575551943847
pipe,0.0,0.0,2.5
piss,20.0,0.0,0.0
pistol,10.0,0.0,0.0
pitch,0.0,0.0,7.5
pivot,0.0,0.0,10.0
pixi,0.0,0.0,2.5
pizza,0.0,0.0,2.5
place,1.750114544589791,1.409058247020729,3.698755920410016
placebo,0.0,0.0,5.0
plain,0.0,0.0,20.0
plan,0.9190026967988876,3.2259642291848722,2.717562737549928
planet,3.662986595046085,0.0,3.0212099296053805
plastic,1.486177357681829,1.486177357681829,4.163802545804085
plasticki,0.0,0.0,2.5
plate,1.1832946624549385,6.8433137786230045,1.1832946624549385
play,1.5078313485784292,1.3769251486278626,4.43508146268796
playabl,0.0,2.51294159473206,4.507575551943847
playback,0.0,0.0,2.5
playng,0.0,0.0,2.5
pleas,1.5847265644447592,0.8401019661470344,6.497623094531635
pleasant,2.51294159473206,0.0,4.507575551943847
pleasent,0.0,0.0,2.5
plenti,0.0,0.0,27.5
pli,0.0,0.0,5.0
pliabl,0.0,0.0,2.5
plink,0.0,20.0,0.0
plow,0.0,0.0,2.5
pluck,0.0,5.678873587267573,2.095903274289385
plug,1.0911623018071637,2.0387974332623724,3.9173823267621817
pluge,0.0,0.0,2.5
plunk,0.0,0.0,2.5
plus,0.0,2.2761793375349226,5.094382474196232
plush,0.0,3.321928094887363,3.321928094887363
plyabl,0.0,0.0,2.5
plywood,0.0,10.318851158516171,1.4306765580733931
pocket,0.0,0.0,5.0
podcast,3.321928094887363,0.0,3.321928094887363
point,1.4306765580733931,0.0,10.318851158516171
pointi,2.8394367936337863,2.8394367936337863,1.0479516371446924
poke,0.0,0.0,7.5
polar,0.0,0.0,5.0
pole,0.0,0.0,5.0
poli,0.0,0.0,2.5
polish,3.7270856326327526,0.0,2.9724574698919537
polit,0.0,0.0,2.5
polyco,0.0,10.0,0.0
polyweb,0.0,0.0,12.5
poni,0.0,0.0,2.5
pool,0.0,10.0,0.0
poor,5.066498290810297,1.316364786255445,1.392224117359688
pop,1.4679087893334213,2.095903274289385,2.9514322065841454
popper,0.0,0.0,2.5
popul,0.0,0.0,5.0
popular,2.426121873004559,0.0,4.703489817566015
porcelain,0.0,0.0,2.5
porous,0.0,0.0,5.0
portabl,1.3506893502198491,1.3506893502198491,5.094382474196232
posit,1.1073093649624544,1.1073093649624544,8.003922779651097
possibl,1.4419462865621575,2.2199082887400565,2.8283818746949905
possit,0.0,0.0,5.0
post,1.4777736715355747,1.4777736715355747,4.212993519393615
postag,0.0,0.0,2.5
pot,0.0,0.0,7.5
potato,0.0,0.0,2.5
potenti,0.0,0.0,25.0
pouch,0.0,0.0,15.0
pound,0.0,0.0,10.0
pour,0.0,0.0,2.5
powder,0.0,0.0,2.5
power,1.39868334438702,1.6179970544684537,4.048906999646934
powerful,0.0,0.0,2.5
pr,0.0,0.0,5.0
practic,0.8725028695491561,1.8380053935977752,5.211440485380426
practis,0.0,0.0,2.5
pragmat,45.0,0.0,0.0
prais,0.0,0.0,2.5
pre,0.0,4.1145820804822515,2.717562737549928
preamp,0.0,2.095903274289385,5.678873587267573
preced,0.0,0.0,2.5
precious,0.0,0.0,12.5
precis,0.0,0.0,35.0
predict,0.0,3.321928094887363,3.321928094887363
predomin,0.0,0.0,2.5
prefac,0.0,0.0,2.5
prefer,1.3727524390810701,2.1544467851797404,3.047087480409683
preferr,0.0,0.0,2.5
preform,0.0,0.0,5.0
preinstal,0.0,0.0,2.5
prematur,0.0,0.0,5.0
premium,0.0,0.0,10.0
prep,0.0,0.0,2.5
prepackag,0.0,0.0,2.5
prepaid,10.0,0.0,0.0
prepar,0.0,0.0,15.0
present,0.0,1.5913711273047662,8.58328067894192
preserv,0.0,0.0,5.0
preset,0.0,0.0,2.5
presonus,0.0,0.0,7.5
press,5.367386200172879,1.169156885802282,1.472264134906145
presum,0.0,0.0,10.0
presuppos,0.0,0.0,2.5
pretend,0.0,10.318851158516171,1.4306765580733931
pretenti,0.0,0.0,2.5
pretti,1.014243094258318,2.01665478256599,4.193320600522628
prettier,0.0,0.0,5.0
prettiest,0.0,0.0,2.5
prevail,0.0,0.0,2.5
prevent,4.304515487684316,0.8044806038373891,2.2363458328106818
previous,0.8451157657222159,2.9570768146599526,3.0966287156560632
pri,19.549378059091087,0.0,1.0479516371446924
price,0.8213660679079188,1.6248961310502152,6.378116270374685
priceless,0.0,0.0,7.5
pricey,0.0,0.0,20.0
prici,0.0,5.678873587267573,2.095903274289385
pricier,0.0,0.0,5.0
primari,0.0,0.0,30.0
primarili,0.0,0.0,40.0
prime,0.0,0.0,30.0
print,10.318851158516171,0.0,1.4306765580733931
prior,1.4777736715355747,2.6619559702796276,2.305977577770878
pristin,0.0,0.0,5.0
privat,0.0,0.0,7.5
prize,0.0,4.1145820804822515,2.717562737549928
pro,1.238682346556892,1.7080564922595385,4.2867269686733716
prob,0.0,0.0,2.5
probabl,1.1876698897040185,1.923944511586915,3.8982695861269545
probbali,0.0,0.0,2.5
problemat,0.0,0.0,7.5
probli,0.0,0.0,2.5
proceed,0.0,0.0,2.5
process,4.1145820804822515,0.0,2.717562737549928
proco,0.0,10.0,0.0
produc,1.2918039504381416,1.540422529582585,4.619568785355402
profession,1.1943539984181593,1.8648272270144033,4.016048198319545
profici,0.0,0.0,2.5
profil,0.0,0.0,2.5
profound,19.549378059091087,0.0,1.0479516371446924
program,0.0,0.0,2.5
progress,0.0,5.678873587267573,2.095903274289385
project,0.0,3.321928094887363,3.321928094887363
prolink,0.0,0.0,2.5
prolli,0.0,0.0,5.0
prolong,0.0,3.662986595046085,3.0212099296053805
promin,0.0,0.0,10.0
promis,0.0,0.0,20.0
promot,0.0,0.0,2.5
prompt,0.0,2.51294159473206,4.507575551943847
prone,0.0,0.0,10.0
pronmis,0.0,0.0,2.5
pronounc,4.899079389427794,1.4306765580733931,1.3210703632652905
proof,0.0,0.0,5.0
prop,10.318851158516171,0.0,1.4306765580733931
proper,1.5473560892509972,1.6998947737393464,3.481388534756018
proplem,0.0,0.0,2.5
proprietari,0.0,0.0,5.0
pros,0.0,0.0,12.5
protec,0.0,0.0,5.0
protect,0.0,1.6044944060210176,8.467449830186867
protest,0.0,0.0,2.5
protrud,0.0,0.0,2.5
proud,0.0,0.0,7.5
prove,0.0,1.8380053935977752,6.8433137786230045
proven,0.0,0.0,12.5
provid,1.7789414603067768,1.0796643445487846,4.618512781457058
prs,0.0,0.0,2.5
psc,0.0,0.0,2.5
psul,0.0,0.0,2.5
public,2.6619559702796276,0.0,4.212993519393615
pull,6.025592013505198,1.013022732082713,1.4961416376817582
pullerso,0.0,0.0,2.5
puls,0.0,0.0,5.0
pulsat,0.0,0.0,2.5
pump,0.0,5.678873587267573,2.095903274289385
pumpkin,10.0,0.0,0.0
pun,0.0,0.0,2.5
punch,0.0,0.0,7.5
punchi,0.0,0.0,2.5
punctuat,0.0,0.0,2.5
punk,45.0,0.0,0.0
puppi,0.0,0.0,10.0
pupppi,0.0,0.0,2.5
purchas,2.2150801749907223,1.2132272326527793,3.2884783343353776
pure,0.0,1.8380053935977752,6.8433137786230045
purhcas,0.0,10.0,0.0
puriest,0.0,0.0,2.5
purpl,0.0,0.0,20.0
purport,0.0,0.0,2.5
purpos,0.0,2.2761793375349226,5.094382474196232
push,3.5094716597295568,1.056943218354716,2.302867314029598
put,2.0413630851011875,1.2555264642196233,3.4854699978228947
pw,0.0,10.0,0.0
pyle,1.9535700439406751,0.0,6.261707715779571
qkb,0.0,0.0,2.5
qu,0.0,0.0,2.5
qualifi,0.0,0.0,7.5
qualiti,1.0911623018071637,0.0,17.820247949779542
quest,0.0,0.0,10.0
question,0.0,0.0,5.0
quibbl,0.0,0.0,2.5
quick,0.6112521327575556,1.5723613793521996,7.845820659128084
quicker,0.0,0.0,2.5
quickest,0.0,0.0,5.0
quiet,1.0168794481994932,1.4654790097125774,6.164663504311652
quieter,0.0,10.318851158516171,1.4306765580733931
quietest,0.0,0.0,2.5
quit,1.2592812819051344,1.7856487483081023,4.019754804581289
rack,0.0,3.321928094887363,3.321928094887363
rad,0.0,10.0,0.0
radic,0.0,0.0,5.0
radio,0.0,5.678873587267573,2.095903274289385
radius,2.2761793375349226,0.0,5.094382474196232
rage,0.0,10.318851158516171,1.4306765580733931
ragin,0.0,0.0,2.5
rail,0.0,0.0,2.5
rain,0.0,0.0,7.5
raini,0.0,0.0,2.5
rainsong,0.0,0.0,2.5
rais,1.0759410770890674,3.054750901711627,2.5950375316654903
ralli,0.0,0.0,2.5
rambuncti,0.0,0.0,2.5
ran,0.0,0.0,7.5
randal,0.0,0.0,5.0
randi,0.0,0.0,2.5
random,2.51294159473206,1.4306765580733931,2.51294159473206
rang,0.0,2.095903274289385,5.678873587267573
rank,0.0,0.0,5.0
rant,0.0,0.0,2.5
rapid,1.5913711273047662,3.054750901711627,1.8815421796317378
rare,0.9513367267308804,2.8394367936337863,3.0212099296053805
raspcan,0.0,0.0,2.5
raspi,0.0,0.0,2.5
ratchet,0.0,0.0,2.5
rate,5.678873587267573,1.011117626881546,1.5702972679322118
rather,1.9086274736629112,1.5833542879858158,3.0253470244063747
ratio,0.0,0.0,2.5
rattl,3.88252561666981,1.4777736715355747,1.5986160149961008
raunchi,0.0,0.0,5.0
rave,0.0,0.0,2.5
raw,0.0,0.0,5.0
rawhid,0.0,0.0,2.5
raxxess,0.0,0.0,2.5
rca,0.0,0.0,2.5
rd,0.0,0.0,5.0
rde,0.0,0.0,2.5
re,0.891094146287677,1.92250059087767,4.859985524760069
reach,0.0,1.1073093649624544,17.243773525740824
read,1.5062229016600206,2.0129799251801126,3.003732377079078
readabl,0.0,0.0,2.5
readi,0.0,0.0,97.5
readili,4.742632390555292,0.0,2.4097933153777453
readjust,0.0,0.0,5.0
reajust,0.0,0.0,2.5
real,1.1664086036194816,1.530895350152348,5.139415253709544
realis,0.0,10.0,0.0
realist,4.1145820804822515,1.8380053935977752,1.1832946624549385
realit,45.0,0.0,0.0
realiz,0.0,1.2301433994512887,13.783470770180712
realli,1.3899357872516427,1.4908333737518524,4.446376903675626
reallli,0.0,0.0,2.5
reallysmal,0.0,0.0,2.5
realtiv,0.0,0.0,2.5
ream,0.0,0.0,5.0
reamer,0.0,0.0,2.5
reappli,0.0,0.0,7.5
rear,19.549378059091087,0.0,1.0479516371446924
rearrang,0.0,10.0,0.0
reason,1.0759410770890674,1.0759410770890674,8.58328067894192
reattach,0.0,0.0,2.5
rebuild,0.0,0.0,5.0
rebuilt,0.0,0.0,2.5
recal,0.0,0.0,7.5
recalibr,0.0,0.0,2.5
reccomend,2.2761793375349226,0.0,5.094382474196232
receiv,2.4193904352968216,1.5567725700158273,2.4193904352968216
recent,3.290796080474537,1.019813499439281,2.503996404510795
receptacl,0.0,0.0,2.5
recess,0.0,0.0,2.5
recharg,9.393611305432481,0.0,1.5088467494420437
reciev,0.0,10.318851158516171,1.4306765580733931
recip,20.0,0.0,0.0
reciv,0.0,0.0,2.5
reckon,0.0,0.0,2.5
reclin,0.0,0.0,2.5
recocmmend,0.0,0.0,2.5
recogn,0.0,0.0,10.0
recom,0.0,0.0,5.0
recomend,0.0,0.0,40.0
recommand,0.0,0.0,2.5
recommend,1.771554664702575,1.2004803096878887,4.233853765928956
reconsid,0.0,10.318851158516171,1.4306765580733931
record,1.0243833084839036,1.4181775786769866,6.3835294813364785
recov,0.0,0.0,2.5
recreat,0.0,0.0,7.5
rectifi,0.0,10.318851158516171,1.4306765580733931
recycl,0.0,0.0,2.5
red,1.285097208938469,1.285097208938469,5.678873587267573
redeisign,0.0,10.0,0.0
redesign,3.321928094887363,0.0,3.321928094887363
redicul,0.0,0.0,2.5
rediscov,0.0,0.0,2.5
redo,49.496653463438726,0.0,0.744921859773347
redress,0.0,0.0,2.5
reduc,1.6609640474436815,1.6609640474436815,3.321928094887363
redund,0.0,0.0,5.0
reed,0.0,0.0,2.5
reek,0.0,0.0,2.5
reel,0.0,0.0,5.0
reem,0.0,20.0,0.0
reevalu,215.0,0.0,0.0
refer,2.51294159473206,2.51294159473206,1.4306765580733931
refil,0.0,0.0,12.5
reflect,0.0,0.0,2.5
refresh,0.0,0.0,7.5
refurbish,0.0,0.0,7.5
refus,7.230516925979993,0.0,1.7721967586109773
regard,0.0,2.095903274289385,5.678873587267573
regardless,0.0,2.51294159473206,4.507575551943847
region,0.0,0.0,2.5
regist,0.0,0.0,5.0
regret,5.2406914400989,0.0,2.2267126053229522
regualr,0.0,0.0,2.5
reguar,0.0,0.0,2.5
regul,0.0,10.0,0.0
regular,1.4569170463051944,1.3274436135281011,4.778752771170251
regulari,0.0,0.0,2.5
rehash,0.0,0.0,2.5
rehears,0.0,0.0,12.5
rehous,0.0,0.0,2.5
reinforc,0.0,0.0,7.5
reinstal,0.0,0.0,2.5
reissu,0.0,0.0,2.5
reiter,0.0,10.318851158516171,1.4306765580733931
reject,0.0,0.0,17.5
relat,1.4140981682600713,2.872386692848983,2.2241983924999045
relax,0.0,0.0,2.5
releas,2.3858985318574284,0.0,4.801322650839046
releg,0.0,0.0,2.5
relev,0.0,0.0,7.5
reli,0.0,0.0,17.5
reliabilityw,0.0,0.0,2.5
reliabl,0.8725028695491561,0.8725028695491561,14.937236057436325
reliablegreat,0.0,0.0,2.5
relic,0.0,0.0,2.5
relief,0.0,0.0,2.5
reluct,0.0,0.0,7.5
remain,0.0,3.137168659354725,3.5211682165513474
remark,0.0,0.0,17.5
remedi,0.0,10.0,0.0
rememb,0.0,0.9602525677891276,24.15885792809679
rememberto,0.0,0.0,2.5
remian,0.0,0.0,2.5
remind,0.0,2.2761793375349226,5.094382474196232
reminisc,0.0,0.0,12.5
remix,0.0,0.0,2.5
remo,0.0,0.0,12.5
remodel,0.0,0.0,2.5
remot,0.0,2.8394367936337863,3.9173823267621817
remov,1.5993289307696004,1.7959613169817894,3.1870801678392295
renam,0.0,0.0,5.0
render,0.0,4.1145820804822515,2.717562737549928
rental,45.0,0.0,0.0
reoccur,0.0,10.0,0.0
reommend,0.0,0.0,2.5
reorder,0.0,0.0,5.0
reorgan,0.0,0.0,2.5
repair,3.5392393166248803,1.316364786255445,1.9356220019364556
repeat,1.7420653825330148,1.7420653825330148,3.0212099296053805
replac,1.6899909129143549,1.5617081860750115,3.470511388903444
replacememt,0.0,0.0,2.5
replaceth,0.0,0.0,2.5
replenish,0.0,0.0,5.0
replet,0.0,0.0,2.5
repli,10.318851158516171,0.0,1.4306765580733931
replic,0.0,4.1145820804822515,2.717562737549928
report,0.0,2.51294159473206,4.507575551943847
reposit,0.0,0.0,5.0
repres,0.0,0.0,7.5
reproduc,0.0,1.7420653825330148,7.423983573584705
reproduct,0.0,0.0,2.5
reput,7.230516925979993,0.0,1.7721967586109773
request,0.0,0.0,7.5
requir,0.6838083759938891,2.6094892646758554,3.871796827380109
reseal,42.58745019433658,0.0,0.7820114830995407
research,0.0,2.8394367936337863,3.9173823267621817
resel,52.5,0.0,0.0
resent,0.0,0.0,2.5
reset,0.0,0.0,2.5
resid,0.0,0.0,2.5
residu,2.8394367936337863,0.0,3.9173823267621817
resign,0.0,0.0,2.5
resist,0.0,0.0,20.0
resold,0.0,0.0,2.5
resolv,0.0,3.321928094887363,3.321928094887363
reson,0.0,2.095903274289385,5.678873587267573
respect,0.0,7.230516925979993,1.7721967586109773
respond,1.8380053935977752,1.8380053935977752,2.717562737549928
respons,0.0,2.2761793375349226,5.094382474196232
respos,0.0,0.0,2.5
rest,0.0,0.0,40.0
restart,0.0,0.0,2.5
restor,0.0,0.0,17.5
restr,0.0,0.0,32.5
restrict,0.0,0.0,2.5
restring,0.0,0.0,7.5
restrung,0.0,0.0,20.0
restsin,0.0,0.0,2.5
result,1.8380053935977752,0.0,6.8433137786230045
retail,0.0,2.51294159473206,4.507575551943847
retain,0.0,0.0,22.5
rethink,0.0,0.0,2.5
retighten,0.0,0.0,2.5
retir,0.0,0.0,7.5
retract,0.0,0.0,5.0
retro,0.0,0.0,10.0
retrofit,0.0,0.0,2.5
retun,1.5913711273047662,0.0,8.58328067894192
return,4.507575551943847,1.4777736715355747,1.3841767280071657
reusabl,0.0,10.318851158516171,1.4306765580733931
reveal,0.0,5.678873587267573,2.095903274289385
reveiw,0.0,0.0,2.5
reverb,5.678873587267573,0.0,2.095903274289385
revers,0.0,0.0,12.5
reviber,0.0,0.0,2.5
review,1.7879236136423848,1.7879236136423848,2.869813941784957
revis,0.0,10.318851158516171,1.4306765580733931
revolv,0.0,0.0,2.5
reward,0.0,0.0,2.5
rewir,0.0,0.0,5.0
rex,0.0,0.0,2.5
rf,0.0,0.0,2.5
rhoad,0.0,0.0,2.5
rhythm,0.0,2.8394367936337863,3.9173823267621817
rich,1.316364786255445,0.9427755595944493,7.617369497207078
richer,1.9535700439406751,1.9535700439406751,2.4097933153777453
rick,0.0,0.0,2.5
rid,3.441575920909497,1.409058247020729,1.874053799587728
ride,0.0,0.0,7.5
ridicul,1.2058307616113493,2.8394367936337863,2.5642927228407246
riff,0.0,0.0,2.5
rig,0.0,0.0,12.5
right,1.3147326044332075,1.3524083510852267,5.237124532582158
righteous,0.0,0.0,5.0
rigid,3.321928094887363,0.0,3.321928094887363
ring,1.285097208938469,2.095903274289385,3.321928094887363
rins,0.0,10.318851158516171,1.4306765580733931
rip,0.0,0.0,15.0
rise,0.0,0.0,2.5
risk,10.318851158516171,0.0,1.4306765580733931
riski,0.0,0.0,2.5
rival,0.0,0.0,2.5
roadshow,0.0,0.0,2.5
roar,0.0,0.0,5.0
rob,0.0,0.0,5.0
robust,0.0,0.0,32.5
rock,1.0911623018071637,1.0911623018071637,8.293666715508758
rockabilli,0.0,0.0,15.0
rockband,0.0,0.0,2.5
rocket,0.0,10.318851158516171,1.4306765580733931
rockin,0.0,0.0,2.5
rocksmith,0.0,0.0,2.5
rocksteadi,0.0,0.0,2.5
rod,0.0,0.0,2.5
rode,0.0,0.0,5.0
roland,0.0,0.0,5.0
rolandroland,0.0,0.0,2.5
roll,7.230516925979993,0.8785009484831439,1.4306765580733931
roomi,0.0,0.0,5.0
rope,0.0,0.0,2.5
rose,0.0,0.0,7.5
rosin,0.0,0.0,5.0
roswel,0.0,0.0,2.5
rot,0.0,0.0,5.0
rotari,0.0,10.318851158516171,1.4306765580733931
rotat,3.103476471903321,1.388581658628238,2.095903274289385
rough,0.9266284080291269,2.6301168673979136,3.321928094887363
rougher,0.0,0.0,2.5
round,0.9792503710240241,0.9792503710240241,10.896762903258734
rounder,0.0,0.0,5.0
rout,0.0,0.0,10.0
routin,0.0,0.0,2.5
rpu,0.0,0.0,2.5
rub,0.0,1.5913711273047662,8.58328067894192
rubber,1.3506893502198491,0.0,11.474446170085354
rubberi,0.0,0.0,2.5
rug,1.0479516371446924,1.0479516371446924,9.162168319362612
ruin,0.0,0.0,12.5
rule,0.0,0.0,2.5
rumbl,0.0,0.0,7.5
run,1.2914476522952236,1.486177357681829,4.808145302729299
runaway,0.0,0.0,2.5
rush,10.318851158516171,0.0,1.4306765580733931
russian,0.0,0.0,2.5
rust,1.7420653825330148,0.0,7.423983573584705
rusti,0.0,0.0,10.0
rustic,0.0,0.0,2.5
rythm,0.0,0.0,2.5
sabbath,0.0,0.0,2.5
sabian,0.0,0.0,2.5
sacrif,0.0,0.0,2.5
sacrific,0.0,0.0,2.5
sad,2.3475901497877913,3.321928094887363,1.1073093649624544
saddl,0.0,0.0,17.5
safe,1.3331155435207356,1.3331155435207356,5.2406914400989
safer,0.0,0.0,7.5
safest,0.0,0.0,2.5
sag,0.0,0.0,5.0
said,2.617595430320928,1.3388788684708406,2.5542399320310443
salesman,0.0,0.0,2.5
sam,0.0,0.0,7.5
samashmus,0.0,0.0,2.5
same,3.422892812455283,1.405916386364653,1.8875276569115154
